년도,구분,채소_묶음_분류,시도,면적_계,단수_계,생산량_계,노지_면적,노지_단수,노지_생산량,시설_면적,시설_단수,시설_생산량
"2014","전 북","엽 채 류","시 금 치","71","1596","1133","55","1396","768","16","2282",365
"2014","전 남","엽 채 류","시 금 치","980","1100","10781","848","1051","8912","132","1416",1869
"2014","경 북","엽 채 류","시 금 치","543","1731","9401","158","1208","1909","385","1946",7492
"2014","경 남","엽 채 류","시 금 치","2124","1087","23094","2084","1074","22382","40","1779",712
"2014","제 주","엽 채 류","시 금 치","103","1311","1350","102","1284","1310","1","4000",40
"2014","(세 종)","엽 채 류","시 금 치","1","2305","23","0","0","0","1","2305",23
"2014","전 국","엽 채 류","상 추","4029","2699","108732","788","2419","19059","3241","2767",89673
"2014","서 울","엽 채 류","상 추","2","2800","56","0","0","0","2","2800",56
"2014","부 산","엽 채 류","상 추","346","3022","10455","71","1847","1311","275","3325",9144
"2014","대 구","엽 채 류","상 추","48","2323","1115","7","2132","149","41","2355",966
"2014","인 천","엽 채 류","상 추","89","2846","2533","16","1800","288","73","3075",2245
"2014","광 주","엽 채 류","상 추","19","2042","388","18","1979","356","1","3214",32
"2014","대 전","엽 채 류","상 추","20","2290","458","6","1376","83","14","2676",375
"2014","울 산","엽 채 류","상 추","16","1831","293","12","1894","227","4","1645",66
"2014","경 기","엽 채 류","상 추","1538","2628","40416","109","2599","2833","1429","2630",37583
"2014","강 원","엽 채 류","상 추","104","2519","2620","39","1962","765","65","2854",1855
"2014","충 북","엽 채 류","상 추","176","3667","6454","79","3032","2395","97","4185",4059
"2014","충 남","엽 채 류","상 추","478","2199","10511","41","1932","792","437","2224",9719
"2014","전 북","엽 채 류","상 추","414","2637","10919","20","2370","474","394","2651",10445
"2014","전 남","엽 채 류","상 추","88","2808","2471","54","2570","1388","34","3186",1083
"2014","경 북","엽 채 류","상 추","442","2810","12418","168","2898","4869","274","2755",7549
"2014","경 남","엽 채 류","상 추","226","3066","6929","134","2001","2681","92","4617",4248
"2014","제 주","엽 채 류","상 추","23","3026","696","14","3200","448","9","2753",248
"2014","(세 종)","엽 채 류","상 추","2","1126","23","0","0","0","2","1126",23
"2014","전 국","엽 채 류","미 나 리","1375","2676","36793","858","2556","21929","517","2875",14864
"2014","서 울","엽 채 류","미 나 리","0","0","0","0","0","0","0","0",0
"2014","부 산","엽 채 류","미 나 리","98","3421","3353","19","2974","565","79","3529",2788
"2014","대 구","엽 채 류","미 나 리","86","2577","2216","30","2615","785","56","2557",1432
"2014","인 천","엽 채 류","미 나 리","2","3000","60","2","3000","60","0","0",0
"2014","광 주","엽 채 류","미 나 리","62","2376","1473","41","2052","841","21","3009",632
"2014","대 전","엽 채 류","미 나 리","0","0","0","0","0","0","0","0",0
"2014","울 산","엽 채 류","미 나 리","70","3545","2482","53","3727","1975","17","2978",506
"2014","경 기","엽 채 류","미 나 리","177","2895","5125","138","2599","3587","39","3944",1538
"2014","강 원","엽 채 류","미 나 리","11","1796","198","9","1910","172","2","1283",26
"2014","충 북","엽 채 류","미 나 리","6","3871","232","6","3871","232","0","0",0
"2014","충 남","엽 채 류","미 나 리","6","2586","155","4","2429","97","2","2900",58
"2014","전 북","엽 채 류","미 나 리","249","2172","5408","235","2104","4944","14","3309",463
"2014","전 남","엽 채 류","미 나 리","316","2792","8824","268","2765","7410","48","2945",1414
"2014","경 북","엽 채 류","미 나 리","190","2171","4125","18","2809","506","172","2104",3619
"2014","경 남","엽 채 류","미 나 리","100","3115","3115","33","2201","726","67","3565",2389
"2014","제 주","엽 채 류","미 나 리","2","1400","28","2","1400","28","0","0",0
"2014","(세 종)","엽 채 류","미 나 리","0","0","0","0","0","0","0","0",0
"2014","전 국","엽 채 류","쑥 갓","487","2030","9884","25","1630","408","462","2051",9476
"2014","서 울","엽 채 류","쑥 갓","56","1280","717","0","0","0","56","1280",717
"2014","부 산","엽 채 류","쑥 갓","12","1518","182","0","0","0","12","1518",182
"2014","대 구","엽 채 류","쑥 갓","2","2624","52","0","0","0","2","2624",52
"2014","인 천","엽 채 류","쑥 갓","14","2447","343","0","0","0","14","2447",343
"2014","광 주","엽 채 류","쑥 갓","8","2025","162","0","0","0","8","2025",162
"2014","대 전","엽 채 류","쑥 갓","0","0","0","0","0","0","0","0",0
"2014","울 산","엽 채 류","쑥 갓","15","777","117","0","0","0","15","777",117
"2014","경 기","엽 채 류","쑥 갓","285","2110","6013","11","1753","193","274","2124",5820
"2014","강 원","엽 채 류","쑥 갓","7","1992","139","2","1956","39","5","2007",100
"2014","충 북","엽 채 류","쑥 갓","12","4243","509","0","0","0","12","4243",509
"2014","충 남","엽 채 류","쑥 갓","27","3245","876","3","600","33","24","3513",843
"2014","전 북","엽 채 류","쑥 갓","7","1628","114","6","1578","95","1","1929",19
"2014","전 남","엽 채 류","쑥 갓","38","1568","596","2","1710","34","36","1560",562
"2014","경 북","엽 채 류","쑥 갓","3","1510","45","1","1378","14","2","1576",32
"2014","경 남","엽 채 류","쑥 갓","1","1903","19","0","0","0","1","1903",19
"2014","제 주","엽 채 류","쑥 갓","0","0","0","0","0","0","0","0",0
"2014","(세 종)","엽 채 류","쑥 갓","0","0","0","0","0","0","0","0",0
"2014","전 국","엽 채 류","부 추","2155","3769","81219","462","3303","15262","1693","3896",65958
"2014","서 울","엽 채 류","부 추","0","0","0","0","0","0","0","0",0
"2014","부 산","엽 채 류","부 추","19","3564","677","9","4604","414","10","2628",263
"2014","대 구","엽 채 류","부 추","94","4490","4220","21","3220","676","73","4855",3544
"2014","인 천","엽 채 류","부 추","8","2536","203","0","0","0","8","2536",203
"2014","광 주","엽 채 류","부 추","10","2189","219","2","1217","24","8","2432",195
"2014","대 전","엽 채 류","부 추","8","2709","217","5","3026","151","3","2180",65
"2014","울 산","엽 채 류","부 추","189","5073","9588","42","3662","1538","147","5476",8050
"2014","경 기","엽 채 류","부 추","754","3192","24065","173","3513","6077","581","3096",17988
"2014","강 원","엽 채 류","부 추","32","2014","644","14","2552","357","18","1595",287
"2014","충 북","엽 채 류","부 추","25","4721","1180","13","5144","669","12","4263",512
"2014","충 남","엽 채 류","부 추","63","3072","1935","22","2527","556","41","3364",1379
"2014","전 북","엽 채 류","부 추","74","2572","1903","10","2947","295","64","2513",1608
"2014","전 남","엽 채 류","부 추","105","3347","3514","19","2745","522","86","3480",2993
"2014","경 북","엽 채 류","부 추","394","4614","18178","17","2990","508","377","4687",17670
"2014","경 남","엽 채 류","부 추","370","3936","14562","105","3200","3360","265","4227",11202
"2014","제 주","엽 채 류","부 추","10","1133","113","10","1133","113","0","0",0
"2014","(세 종)","엽 채 류","부 추","0","0","0","0","0","0","0","0",0
"2014","전 국","조 미 채 소","계","103618","0","2523583","101596","0","2472303","2022","0",51280
"2014","서 울","조 미 채 소","계","13","0","92","13","0","92","0","0",0
"2014","부 산","조 미 채 소","계","721","0","19457","658","0","18055","63","0",1402
"2014","대 구","조 미 채 소","계","506","0","12752","493","0","12462","13","0",290
"2014","인 천","조 미 채 소","계","895","0","7990","862","0","7097","33","0",893
"2014","광 주","조 미 채 소","계","270","0","6279","270","0","6279","0","0",0
"2014","대 전","조 미 채 소","계","142","0","1213","139","0","1121","3","0",92
"2014","울 산","조 미 채 소","계","338","0","5133","338","0","5133","0","0",0
"2014","경 기","조 미 채 소","계","6832","0","99397","6093","0","81818","739","0",17579
"2014","강 원","조 미 채 소","계","4390","0","61586","4354","0","60805","36","0",781
"2014","충 북","조 미 채 소","계","4740","0","35962","4509","0","29503","231","0",6459
"2014","충 남","조 미 채 소","계","9259","0","140420","8713","0","126236","546","0",14184
"2014","전 북","조 미 채 소","계","8326","0","165642","8270","0","164000","56","0",1642
"2014","전 남","조 미 채 소","계","31586","0","1036471","31524","0","1034982","62","0",1489
"2014","경 북","조 미 채 소","계","17233","0","311451","17081","0","307707","152","0",3744
"2014","경 남","조 미 채 소","계","13637","0","489075","13560","0","486578","77","0",2497
"2014","제 주","조 미 채 소","계","4730","0","130660","4719","0","130432","11","0",228
"2014","(세 종)","조 미 채 소","계","106","0","1123","92","0","664","14","0",459
"2014","전 국","조 미 채 소","건고추","0","0","0","36120","236","85068","0","0",0
"2014","서 울","조 미 채 소","건고추","0","0","0","7","225","16","0","0",0
"2014","부 산","조 미 채 소","건고추","0","0","0","48","233","112","0","0",0
"2014","대 구","조 미 채 소","건고추","0","0","0","127","217","275","0","0",0
"2014","인 천","조 미 채 소","건고추","0","0","0","589","242","1426","0","0",0
"2014","광 주","조 미 채 소","건고추","0","0","0","139","166","231","0","0",0
"2014","대 전","조 미 채 소","건고추","0","0","0","83","214","178","0","0",0
"2014","울 산","조 미 채 소","건고추","0","0","0","182","258","470","0","0",0
"2014","경 기","조 미 채 소","건고추","0","0","0","2919","225","6579","0","0",0
"2014","강 원","조 미 채 소","건고추","0","0","0","2674","242","6463","0","0",0
"2014","충 북","조 미 채 소","건고추","0","0","0","3242","226","7317","0","0",0
"2014","충 남","조 미 채 소","건고추","0","0","0","3792","247","9354","0","0",0
"2014","전 북","조 미 채 소","건고추","0","0","0","4584","234","10737","0","0",0
"2014","전 남","조 미 채 소","건고추","0","0","0","6792","242","16434","0","0",0
"2014","경 북","조 미 채 소","건고추","0","0","0","8587","243","20902","0","0",0
"2014","경 남","조 미 채 소","건고추","0","0","0","2335","194","4539","0","0",0
"2014","제 주","조 미 채 소","건고추","0","0","0","20","175","35","0","0",0
"2014","(세 종)","조 미 채 소","건고추","0","0","0","70","497","348","0","0",0
"2014","전 국","조 미 채 소","마 늘","0","0","0","25062","1412","353761","0","0",0
"2014","서 울","조 미 채 소","마 늘","0","0","0","4","899","36","0","0",0
"2014","부 산","조 미 채 소","마 늘","0","0","0","25","1759","440","0","0",0
"2014","대 구","조 미 채 소","마 늘","0","0","0","180","1527","2749","0","0",0
"2014","인 천","조 미 채 소","마 늘","0","0","0","87","908","790","0","0",0
"2014","광 주","조 미 채 소","마 늘","0","0","0","47","1123","528","0","0",0
"2014","대 전","조 미 채 소","마 늘","0","0","0","29","974","282","0","0",0
"2014","울 산","조 미 채 소","마 늘","0","0","0","62","892","553","0","0",0
"2014","경 기","조 미 채 소","마 늘","0","0","0","704","899","6330","0","0",0
"2014","강 원","조 미 채 소","마 늘","0","0","0","377","677","2551","0","0",0
"2014","충 북","조 미 채 소","마 늘","0","0","0","611","712","4349","0","0",0
"2014","충 남","조 미 채 소","마 늘","0","0","0","2505","1396","34971","0","0",0
"2014","전 북","조 미 채 소","마 늘","0","0","0","676","1278","8640","0","0",0
"2014","전 남","조 미 채 소","마 늘","0","0","0","7374","1307","96403","0","0",0
"2014","경 북","조 미 채 소","마 늘","0","0","0","3863","1548","59802","0","0",0
"2014","경 남","조 미 채 소","마 늘","0","0","0","5538","1630","90254","0","0",0
"2014","제 주","조 미 채 소","마 늘","0","0","0","2980","1513","45082","0","0",0
"2014","(세 종)","조 미 채 소","마 늘","0","0","0","15","1294","194","0","0",0
"2014","전 국","조 미 채 소","양 파","0","0","0","23911","6649","1589957","0","0",0
"2014","서 울","조 미 채 소","양 파","0","0","0","0","0","0","0","0",0
"2014","부 산","조 미 채 소","양 파","0","0","0","16","7271","1163","0","0",0
"2014","대 구","조 미 채 소","양 파","0","0","0","120","6089","7307","0","0",0
"2014","인 천","조 미 채 소","양 파","0","0","0","33","4072","1344","0","0",0
"2014","광 주","조 미 채 소","양 파","0","0","0","83","6628","5501","0","0",0
"2014","대 전","조 미 채 소","양 파","0","0","0","4","6628","265","0","0",0
"2014","울 산","조 미 채 소","양 파","0","0","0","62","5646","3500","0","0",0
"2014","경 기","조 미 채 소","양 파","0","0","0","217","4080","8853","0","0",0
"2014","강 원","조 미 채 소","양 파","0","0","0","59","3463","2043","0","0",0
"2014","충 북","조 미 채 소","양 파","0","0","0","81","4569","3701","0","0",0
"2014","충 남","조 미 채 소","양 파","0","0","0","724","6628","47988","0","0",0
"2014","전 북","조 미 채 소","양 파","0","0","0","1654","6710","110980","0","0",0
"2014","전 남","조 미 채 소","양 파","0","0","0","12080","6319","763335","0","0",0
"2014","경 북","조 미 채 소","양 파","0","0","0","2602","7193","187158","0","0",0
"2014","경 남","조 미 채 소","양 파","0","0","0","5294","7237","383139","0","0",0
"2014","제 주","조 미 채 소","양 파","0","0","0","882","7220","63678","0","0",0
"2014","(세 종)","조 미 채 소","양 파","0","0","0","0","0","0","0","0",0
"2014","전 국","조 미 채 소","생 강","0","0","0","2178","1474","32102","0","0",0
"2014","서 울","조 미 채 소","생 강","0","0","0","0","0","0","0","0",0
"2014","부 산","조 미 채 소","생 강","0","0","0","0","0","0","0","0",0
"2014","대 구","조 미 채 소","생 강","0","0","0","0","0","0","0","0",0
"2014","인 천","조 미 채 소","생 강","0","0","0","0","0","0","0","0",0
"2014","광 주","조 미 채 소","생 강","0","0","0","0","0","0","0","0",0
"2014","대 전","조 미 채 소","생 강","0","0","0","0","0","0","0","0",0
"2014","울 산","조 미 채 소","생 강","0","0","0","1","1052","11","0","0",0
"2014","경 기","조 미 채 소","생 강","0","0","0","6","1283","77","0","0",0
"2014","강 원","조 미 채 소","생 강","0","0","0","2","1474","29","0","0",0
"2014","충 북","조 미 채 소","생 강","0","0","0","102","1300","1326","0","0",0
"2014","충 남","조 미 채 소","생 강","0","0","0","555","1392","7726","0","0",0
"2014","전 북","조 미 채 소","생 강","0","0","0","338","1277","4316","0","0",0
"2014","전 남","조 미 채 소","생 강","0","0","0","101","1207","1219","0","0",0
